,Player,#,Nation,Pos,Age_x,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,Prog,Carries,Prog.1,Succ,Att.1,Team,Opponent_Team,Match,Date,Stadium,Crowd,Short Name,Potential,Overall Rating,Club,Age_y,Value
0,Jorge Molina,23.0,es ESP,FW,39-000,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,73.3,1.0,9.0,0.0,0.0,0.0,Granada,Eibar,Granada_vs_Eibar,2021-04-22,"Estadio Nuevo Los Cármenes, Granada",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
1,Jorge Molina,23.0,es ESP,FW,38-290,73.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,30.0,10.0,0.0,0.0,1.0,0.1,0.1,0.1,3.0,1.0,11.0,23.0,47.8,4.0,7.0,1.0,0.0,1.0,Granada,Levante,Levante_vs_Granada,2021-02-06,"Estadio Ciudad de Valencia, Valencia",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
2,Jorge Molina,23.0,es ESP,"DM,FW",38-277,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0,0.0,11.0,17.0,64.7,3.0,12.0,2.0,0.0,0.0,Granada,Osasuna,Osasuna_vs_Granada,2021-01-24,"Estadio El Sadar, Pamplona",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
3,Jorge Molina,23.0,es ESP,FW,38-242,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,3.0,0.0,0.0,0.0,Granada,Real Betis,Granada_vs_Real_Betis,2020-12-20,"Estadio Nuevo Los Cármenes, Granada",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
4,Jorge Molina,23.0,es ESP,FW,39-007,30.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,4.0,6.0,66.7,1.0,6.0,0.0,1.0,2.0,Granada,Barcelona,Barcelona_vs_Granada,2021-04-29,"Camp Nou, Barcelona",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
5,Jorge Molina,23.0,es ESP,FW,38-193,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,83.3,1.0,11.0,1.0,1.0,1.0,Granada,Levante,Granada_vs_Levante,2020-11-01,"Estadio Nuevo Los Cármenes, Granada",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
6,Jorge Molina,23.0,es ESP,FW,39-024,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,25.0,11.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,1.0,11.0,21.0,52.4,0.0,7.0,3.0,0.0,0.0,Granada,Alavés,Alavés_vs_Granada,2021-05-16,"Estadio de Mendizorroza, Vitoria-Gasteiz",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
7,Jorge Molina,23.0,es ESP,AM,38-200,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,47.1,2.0,10.0,1.0,0.0,0.0,Granada,Real Sociedad,Real_Sociedad_vs_Granada,2020-11-08,"Estadio Municipal de Anoeta, San Sebastián",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
8,Jorge Molina,23.0,es ESP,WB,39-003,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,66.7,0.0,5.0,0.0,0.0,0.0,Granada,Sevilla,Sevilla_vs_Granada,2021-04-25,"Estadio Ramón Sánchez Pizjuán, Sevilla",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
9,Jorge Molina,23.0,es ESP,FW,38-221,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,1.0,0.4,0.4,0.1,2.0,0.0,6.0,10.0,60.0,1.0,6.0,0.0,0.0,1.0,Granada,Celta Vigo,Celta_Vigo_vs_Granada,2020-11-29,"Estadio de Balaídos, Vigo",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
10,Jorge Molina,23.0,es ESP,FW,38-151,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,4.0,1.0,0.0,0.0,Granada,Alavés,Granada_vs_Alavés,2020-09-20,"Estadio Nuevo Los Cármenes, Granada",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
11,Jorge Molina,23.0,es ESP,FW,38-297,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,39.0,6.0,1.0,0.0,0.0,0.2,0.2,0.1,2.0,2.0,22.0,26.0,84.6,3.0,27.0,3.0,1.0,3.0,Granada,Atlético Madrid,Granada_vs_Atlético_Madrid,2021-02-13,"Estadio Nuevo Los Cármenes, Granada",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
12,Jorge Molina,23.0,es ESP,FW,38-312,82.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,33.0,11.0,0.0,1.0,0.0,0.0,0.0,0.1,5.0,2.0,22.0,31.0,71.0,2.0,18.0,1.0,0.0,0.0,Granada,Elche,Granada_vs_Elche,2021-02-28,"Estadio Nuevo Los Cármenes, Granada",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
13,Jorge Molina,23.0,es ESP,FW,39-010,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,20.0,55.0,3.0,13.0,1.0,1.0,1.0,Granada,Cádiz,Granada_vs_Cádiz,2021-05-02,"Estadio Nuevo Los Cármenes, Granada",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
14,Jorge Molina,23.0,es ESP,FW,38-326,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,10.0,50.0,0.0,5.0,0.0,0.0,0.0,Granada,Real Sociedad,Granada_vs_Real_Sociedad,2021-03-14,"Estadio Nuevo Los Cármenes, Granada",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
15,Jorge Molina,23.0,es ESP,FW,38-273,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,5.0,0.0,0.0,0.0,Granada,Villarreal,Villarreal_vs_Granada,2021-01-20,"Estadio de la Cerámica, Villarreal",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
16,Jorge Molina,23.0,es ESP,AM,38-256,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,2.0,13.0,15.4,1.0,5.0,1.0,0.0,0.0,Granada,Eibar,Eibar_vs_Granada,2021-01-03,"Estadio Municipal de Ipurúa, Eibar",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
17,Jorge Molina,23.0,es ESP,"FW,AM",39-021,90.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,49.0,21.0,0.0,0.0,0.0,0.4,0.4,0.3,5.0,0.0,26.0,36.0,72.2,9.0,26.0,6.0,0.0,1.0,Granada,Real Madrid,Granada_vs_Real_Madrid,2021-05-13,"Estadio Nuevo Los Cármenes, Granada",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
18,Jorge Molina,23.0,es ESP,LW,38-333,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,1.0,9.0,13.0,69.2,1.0,9.0,1.0,0.0,0.0,Granada,Valencia,Valencia_vs_Granada,2021-03-21,"Estadio de Mestalla, Valencia",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
19,Jorge Molina,23.0,es ESP,FW,38-214,53.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,5.0,1.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,6.0,10.0,60.0,0.0,8.0,1.0,1.0,1.0,Granada,Valladolid,Granada_vs_Valladolid,2020-11-22,"Estadio Nuevo Los Cármenes, Granada",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
20,Jorge Molina,23.0,es ESP,FW,38-186,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,27.3,1.0,12.0,1.0,0.0,2.0,Granada,Getafe,Getafe_vs_Granada,2020-10-25,"Coliseum Alfonso Pérez, Getafe",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
21,Jorge Molina,23.0,es ESP,FW,38-158,90.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,35.0,9.0,1.0,0.0,1.0,0.4,0.4,0.0,2.0,0.0,19.0,26.0,73.1,3.0,15.0,0.0,0.0,1.0,Granada,Atlético Madrid,Atlético_Madrid_vs_Granada,2020-09-27,"Estadio Wanda Metropolitano, Madrid",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
22,Jorge Molina,23.0,es ESP,AM,38-305,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,41.7,0.0,5.0,0.0,0.0,0.0,Granada,Huesca,Huesca_vs_Granada,2021-02-21,"Estadio El Alcoraz, Huesca",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
23,Jorge Molina,23.0,es ESP,FW,38-245,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,3.0,4.0,75.0,1.0,5.0,1.0,0.0,0.0,Granada,Real Madrid,Real_Madrid_vs_Granada,2020-12-23,"Estadio Alfredo Di Stéfano, Madrid",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
24,Jorge Molina,23.0,es ESP,"AM,DM,FW",38-346,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.8,0.0,0.0,1.0,0.0,4.0,6.0,66.7,1.0,4.0,0.0,0.0,0.0,Granada,Villarreal,Granada_vs_Villarreal,2021-04-03,"Estadio Nuevo Los Cármenes, Granada",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
25,Jorge Molina,23.0,es ESP,FW,38-165,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,22.0,86.4,2.0,11.0,1.0,1.0,1.0,Granada,Cádiz,Cádiz_vs_Granada,2020-10-04,"Estadio Nuevo Mirandilla, Cádiz",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
26,Jorge Molina,23.0,es ESP,AM,38-228,13.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.3,0.3,0.0,1.0,0.0,5.0,7.0,71.4,1.0,3.0,1.0,0.0,0.0,Granada,Huesca,Granada_vs_Huesca,2020-12-06,"Estadio Nuevo Los Cármenes, Granada",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
27,Jorge Molina,23.0,es ESP,FW,39-031,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,0.0,1.0,0.0,0.0,0.0,0.2,1.0,0.0,10.0,20.0,50.0,5.0,9.0,1.0,0.0,0.0,Granada,Getafe,Granada_vs_Getafe,2021-05-23,"Estadio Nuevo Los Cármenes, Granada",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
28,Jorge Molina,23.0,es ESP,FW,38-319,90.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,40.0,15.0,0.0,0.0,0.0,1.1,1.1,0.1,2.0,0.0,20.0,30.0,66.7,2.0,21.0,1.0,0.0,1.0,Granada,Athletic Club,Athletic_Club_vs_Granada,2021-03-07,"San Mamés, Bilbao",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
29,Jorge Molina,23.0,es ESP,FW,38-354,84.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,11.0,1.0,0.0,0.0,0.3,0.3,0.4,3.0,0.0,11.0,15.0,73.3,1.0,14.0,0.0,0.0,0.0,Granada,Valladolid,Valladolid_vs_Granada,2021-04-11,"Estadio Municipal José Zorrilla, Valladolid",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
30,Jorge Molina,23.0,es ESP,FW,38-252,23.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.4,0.4,0.2,2.0,0.0,3.0,6.0,50.0,0.0,7.0,3.0,0.0,0.0,Granada,Valencia,Granada_vs_Valencia,2020-12-30,"Estadio Nuevo Los Cármenes, Granada",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
31,Jorge Molina,23.0,es ESP,AM,39-018,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,Granada,Real Betis,Real_Betis_vs_Granada,2021-05-10,"Estadio Benito Villamarín, Sevilla",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
32,Jorge Molina,23.0,es ESP,FW,38-235,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,0.0,0.0,Granada,Elche,Elche_vs_Granada,2020-12-13,"Estadio Manuel Martínez Valero, Elche",0.0,Jorge Molina,78.0,78.0,Granada,38.0,4800000.0
33,Maxime Gonalons,4.0,fr FRA,"DM,CM",32-043,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,15.0,1.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,12.0,15.0,80.0,0.0,9.0,0.0,1.0,1.0,Granada,Eibar,Granada_vs_Eibar,2021-04-22,"Estadio Nuevo Los Cármenes, Granada",0.0,,,,,,
34,Maxime Gonalons,4.0,fr FRA,DM,31-285,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,18.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,82.8,0.0,21.0,1.0,0.0,1.0,Granada,Real Betis,Granada_vs_Real_Betis,2020-12-20,"Estadio Nuevo Los Cármenes, Granada",0.0,,,,,,
35,Maxime Gonalons,4.0,fr FRA,CM,32-050,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,3.0,0.0,0.0,0.0,Granada,Barcelona,Barcelona_vs_Granada,2021-04-29,"Camp Nou, Barcelona",0.0,,,,,,
36,Maxime Gonalons,4.0,fr FRA,"AM,DM",31-236,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.1,1.0,1.0,5.0,5.0,100.0,1.0,2.0,0.0,0.0,0.0,Granada,Levante,Granada_vs_Levante,2020-11-01,"Estadio Nuevo Los Cármenes, Granada",0.0,,,,,,
37,Maxime Gonalons,4.0,fr FRA,DM,31-221,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,17.0,6.0,0.0,2.0,0.0,0.0,0.3,1.0,0.0,29.0,31.0,93.5,3.0,27.0,0.0,1.0,1.0,Granada,Sevilla,Granada_vs_Sevilla,2020-10-17,"Estadio Nuevo Los Cármenes, Granada",0.0,,,,,,
38,Maxime Gonalons,4.0,fr FRA,DM,32-067,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0,90.9,5.0,19.0,1.0,1.0,1.0,Granada,Alavés,Alavés_vs_Granada,2021-05-16,"Estadio de Mendizorroza, Vitoria-Gasteiz",0.0,,,,,,
39,Maxime Gonalons,4.0,fr FRA,DM,32-046,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,23.0,69.6,2.0,12.0,1.0,1.0,1.0,Granada,Sevilla,Sevilla_vs_Granada,2021-04-25,"Estadio Ramón Sánchez Pizjuán, Sevilla",0.0,,,,,,
40,Maxime Gonalons,4.0,fr FRA,DM,31-264,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,100.0,2.0,13.0,0.0,0.0,0.0,Granada,Celta Vigo,Celta_Vigo_vs_Granada,2020-11-29,"Estadio de Balaídos, Vigo",0.0,,,,,,
41,Maxime Gonalons,4.0,fr FRA,DM,31-194,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,16.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,46.0,55.0,83.6,4.0,46.0,4.0,1.0,1.0,Granada,Alavés,Granada_vs_Alavés,2020-09-20,"Estadio Nuevo Los Cármenes, Granada",0.0,,,,,,
42,Maxime Gonalons,4.0,fr FRA,DM,31-340,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,100.0,2.0,12.0,1.0,1.0,2.0,Granada,Atlético Madrid,Granada_vs_Atlético_Madrid,2021-02-13,"Estadio Nuevo Los Cármenes, Granada",0.0,,,,,,
43,Maxime Gonalons,4.0,fr FRA,DM,31-308,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,23.0,73.9,1.0,19.0,3.0,0.0,0.0,Granada,Osasuna,Granada_vs_Osasuna,2021-01-12,"Estadio Nuevo Los Cármenes, Granada",0.0,,,,,,
44,Maxime Gonalons,4.0,fr FRA,DM,32-053,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,13.0,3.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,44.0,54.0,81.5,5.0,50.0,7.0,2.0,4.0,Granada,Cádiz,Granada_vs_Cádiz,2021-05-02,"Estadio Nuevo Los Cármenes, Granada",0.0,,,,,,
45,Maxime Gonalons,4.0,fr FRA,AM,32-004,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,57.1,0.0,5.0,0.0,0.0,0.0,Granada,Real Sociedad,Granada_vs_Real_Sociedad,2021-03-14,"Estadio Nuevo Los Cármenes, Granada",0.0,,,,,,
46,Maxime Gonalons,4.0,fr FRA,CM,31-299,65.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,31.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,66.7,1.0,14.0,0.0,1.0,1.0,Granada,Eibar,Eibar_vs_Granada,2021-01-03,"Estadio Municipal de Ipurúa, Eibar",0.0,,,,,,
47,Maxime Gonalons,4.0,fr FRA,DM,32-064,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,31.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,52.0,56.0,92.9,5.0,46.0,3.0,1.0,2.0,Granada,Real Madrid,Granada_vs_Real_Madrid,2021-05-13,"Estadio Nuevo Los Cármenes, Granada",0.0,,,,,,
48,Maxime Gonalons,4.0,fr FRA,DM,32-011,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,11.0,45.5,0.0,9.0,0.0,0.0,0.0,Granada,Valencia,Valencia_vs_Granada,2021-03-21,"Estadio de Mestalla, Valencia",0.0,,,,,,
49,Maxime Gonalons,4.0,fr FRA,DM,31-257,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,10.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,82.8,0.0,23.0,1.0,0.0,0.0,Granada,Valladolid,Granada_vs_Valladolid,2020-11-22,"Estadio Nuevo Los Cármenes, Granada",0.0,,,,,,
50,Maxime Gonalons,4.0,fr FRA,DM,31-186,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,83.3,0.0,10.0,0.0,0.0,0.0,Granada,Athletic Club,Granada_vs_Athletic_Club,2020-09-12,"Estadio Nuevo Los Cármenes, Granada",0.0,,,,,,
51,Maxime Gonalons,4.0,fr FRA,DM,32-024,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,16.0,20.0,80.0,0.0,12.0,0.0,0.0,0.0,Granada,Villarreal,Granada_vs_Villarreal,2021-04-03,"Estadio Nuevo Los Cármenes, Granada",0.0,,,,,,
52,Maxime Gonalons,4.0,fr FRA,DM,31-208,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,15.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,46.0,55.0,83.6,3.0,45.0,3.0,2.0,3.0,Granada,Cádiz,Cádiz_vs_Granada,2020-10-04,"Estadio Nuevo Mirandilla, Cádiz",0.0,,,,,,
53,Maxime Gonalons,4.0,fr FRA,DM,31-271,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.0,22.0,7.0,0.0,0.0,0.1,0.1,0.0,4.0,1.0,55.0,62.0,88.7,8.0,52.0,5.0,1.0,2.0,Granada,Huesca,Granada_vs_Huesca,2020-12-06,"Estadio Nuevo Los Cármenes, Granada",0.0,,,,,,
54,Maxime Gonalons,4.0,fr FRA,DM,32-032,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,29.0,37.0,78.4,2.0,30.0,3.0,1.0,1.0,Granada,Valladolid,Valladolid_vs_Granada,2021-04-11,"Estadio Municipal José Zorrilla, Valladolid",0.0,,,,,,
55,Maxime Gonalons,4.0,fr FRA,CM,31-295,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.0,12.0,2.0,3.0,3.0,0.0,0.0,0.1,2.0,0.0,47.0,55.0,85.5,8.0,48.0,7.0,2.0,4.0,Granada,Valencia,Granada_vs_Valencia,2020-12-30,"Estadio Nuevo Los Cármenes, Granada",0.0,,,,,,
56,Maxime Gonalons,4.0,fr FRA,DM,32-061,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,26.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,34.0,40.0,85.0,4.0,31.0,1.0,1.0,2.0,Granada,Real Betis,Real_Betis_vs_Granada,2021-05-10,"Estadio Benito Villamarín, Sevilla",0.0,,,,,,
57,Maxime Gonalons,4.0,fr FRA,DM,31-278,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,22.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,34.0,67.6,3.0,26.0,3.0,0.0,0.0,Granada,Elche,Elche_vs_Granada,2020-12-13,"Estadio Manuel Martínez Valero, Elche",0.0,,,,,,
58,Roberto Soldado,9.0,es ESP,FW,35-330,80.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,23.0,16.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,6.0,14.0,42.9,0.0,7.0,1.0,0.0,0.0,Granada,Eibar,Granada_vs_Eibar,2021-04-22,"Estadio Nuevo Los Cármenes, Granada",0.0,,,,,,
59,Roberto Soldado,9.0,es ESP,FW,35-255,17.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,71.4,0.0,4.0,1.0,0.0,0.0,Granada,Levante,Levante_vs_Granada,2021-02-06,"Estadio Ciudad de Valencia, Valencia",0.0,,,,,,
60,Roberto Soldado,9.0,es ESP,FW,35-242,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,50.0,0.0,3.0,2.0,0.0,0.0,Granada,Osasuna,Osasuna_vs_Granada,2021-01-24,"Estadio El Sadar, Pamplona",0.0,,,,,,
61,Roberto Soldado,9.0,es ESP,FW,35-207,56.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,9.0,1.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,4.0,8.0,50.0,0.0,3.0,0.0,0.0,0.0,Granada,Real Betis,Granada_vs_Real_Betis,2020-12-20,"Estadio Nuevo Los Cármenes, Granada",0.0,,,,,,
62,Roberto Soldado,9.0,es ESP,FW,35-337,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,14.0,71.4,1.0,13.0,1.0,1.0,1.0,Granada,Barcelona,Barcelona_vs_Granada,2021-04-29,"Camp Nou, Barcelona",0.0,,,,,,
63,Roberto Soldado,9.0,es ESP,FW,35-143,73.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,11.0,20.0,55.0,0.0,16.0,1.0,0.0,0.0,Granada,Sevilla,Granada_vs_Sevilla,2020-10-17,"Estadio Nuevo Los Cármenes, Granada",0.0,,,,,,
64,Roberto Soldado,9.0,es ESP,FW,35-165,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,87.5,0.0,5.0,1.0,0.0,1.0,Granada,Real Sociedad,Real_Sociedad_vs_Granada,2020-11-08,"Estadio Municipal de Anoeta, San Sebastián",0.0,,,,,,
65,Roberto Soldado,9.0,es ESP,FW,35-333,23.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.8,0.2,0.0,1.0,1.0,5.0,8.0,62.5,0.0,4.0,0.0,0.0,0.0,Granada,Sevilla,Sevilla_vs_Granada,2021-04-25,"Estadio Ramón Sánchez Pizjuán, Sevilla",0.0,,,,,,
